timestamp,time_idx,series_id,y_true,y_pred
2025-05-11 03:00:00,6436,recommended_fee_fastestFee,2.6666666666666665,2.7266073
2025-05-11 03:15:00,6437,recommended_fee_fastestFee,3.6666666666666665,2.6031537
2025-05-11 03:30:00,6438,recommended_fee_fastestFee,2.3333333333333335,3.0036461
2025-05-11 03:45:00,6439,recommended_fee_fastestFee,2.0,3.4070873
2025-05-11 04:00:00,6440,recommended_fee_fastestFee,2.3333333333333335,2.2347703
2025-05-11 04:15:00,6441,recommended_fee_fastestFee,2.3333333333333335,2.8091223
2025-05-11 04:30:00,6442,recommended_fee_fastestFee,2.3333333333333335,2.6596003
2025-05-11 04:45:00,6443,recommended_fee_fastestFee,2.3333333333333335,2.8674836
2025-05-11 05:00:00,6444,recommended_fee_fastestFee,2.0,2.7601316
2025-05-11 05:15:00,6445,recommended_fee_fastestFee,2.0,2.442154
2025-05-11 05:30:00,6446,recommended_fee_fastestFee,2.0,2.852117
2025-05-11 05:45:00,6447,recommended_fee_fastestFee,2.3333333333333335,2.9129672
2025-05-11 06:00:00,6448,recommended_fee_fastestFee,3.3333333333333335,2.7637527
2025-05-11 06:15:00,6449,recommended_fee_fastestFee,2.6666666666666665,3.2058952
2025-05-11 06:30:00,6450,recommended_fee_fastestFee,2.3333333333333335,2.6640172
2025-05-11 06:45:00,6451,recommended_fee_fastestFee,2.0,3.3249643
2025-05-11 07:00:00,6452,recommended_fee_fastestFee,3.0,3.0856247
2025-05-11 07:15:00,6453,recommended_fee_fastestFee,2.3333333333333335,3.0339074
2025-05-11 07:30:00,6454,recommended_fee_fastestFee,2.0,3.0672245
2025-05-11 07:45:00,6455,recommended_fee_fastestFee,2.6666666666666665,2.8630667
2025-05-11 08:00:00,6456,recommended_fee_fastestFee,2.0,2.4583468
2025-05-11 08:15:00,6457,recommended_fee_fastestFee,2.6666666666666665,2.772419
2025-05-11 08:30:00,6458,recommended_fee_fastestFee,1.3333333333333333,2.5779562
2025-05-11 08:45:00,6459,recommended_fee_fastestFee,1.6666666666666667,2.5508256
2025-05-11 09:00:00,6460,recommended_fee_fastestFee,3.3333333333333335,3.1226687
2025-05-11 09:15:00,6461,recommended_fee_fastestFee,3.6666666666666665,2.9306355
2025-05-11 09:30:00,6462,recommended_fee_fastestFee,3.0,2.8832715
2025-05-11 09:45:00,6463,recommended_fee_fastestFee,2.3333333333333335,3.0402405
2025-05-11 10:00:00,6464,recommended_fee_fastestFee,3.0,2.78258
2025-05-11 10:15:00,6465,recommended_fee_fastestFee,2.6666666666666665,2.934039
2025-05-11 10:30:00,6466,recommended_fee_fastestFee,2.0,2.9664617
2025-05-11 10:45:00,6467,recommended_fee_fastestFee,2.6666666666666665,3.0629802
2025-05-11 11:00:00,6468,recommended_fee_fastestFee,2.0,3.1592855
2025-05-11 11:15:00,6469,recommended_fee_fastestFee,2.0,3.0773876
2025-05-11 11:30:00,6470,recommended_fee_fastestFee,2.0,3.015154
2025-05-11 11:45:00,6471,recommended_fee_fastestFee,3.3333333333333335,2.7720852
2025-05-11 12:00:00,6472,recommended_fee_fastestFee,2.6666666666666665,2.442691
2025-05-11 12:15:00,6473,recommended_fee_fastestFee,3.0,3.037625
2025-05-11 12:30:00,6474,recommended_fee_fastestFee,2.3333333333333335,2.864543
2025-05-11 12:45:00,6475,recommended_fee_fastestFee,1.6666666666666667,2.8661087
2025-05-11 13:00:00,6476,recommended_fee_fastestFee,2.0,2.9172401
2025-05-11 13:15:00,6477,recommended_fee_fastestFee,1.0,2.9135847
2025-05-11 13:30:00,6478,recommended_fee_fastestFee,1.0,2.9368849
2025-05-11 13:45:00,6479,recommended_fee_fastestFee,1.6666666666666667,3.1850529
2025-05-11 14:00:00,6480,recommended_fee_fastestFee,1.3333333333333333,2.702161
2025-05-11 14:15:00,6481,recommended_fee_fastestFee,1.0,3.1103816
2025-05-11 14:30:00,6482,recommended_fee_fastestFee,1.0,3.151564
2025-05-11 14:45:00,6483,recommended_fee_fastestFee,1.0,3.2385428
2025-05-11 15:00:00,6484,recommended_fee_fastestFee,1.3333333333333333,2.8734322
2025-05-11 15:15:00,6485,recommended_fee_fastestFee,1.0,2.9126506
2025-05-11 15:30:00,6486,recommended_fee_fastestFee,1.0,2.8146138
2025-05-11 15:45:00,6487,recommended_fee_fastestFee,1.3333333333333333,3.155188
2025-05-11 16:00:00,6488,recommended_fee_fastestFee,1.6666666666666667,3.0264988
2025-05-11 16:15:00,6489,recommended_fee_fastestFee,2.6666666666666665,2.9523056
2025-05-11 16:30:00,6490,recommended_fee_fastestFee,2.3333333333333335,3.0175872
2025-05-11 16:45:00,6491,recommended_fee_fastestFee,2.3333333333333335,3.0812047
2025-05-11 17:00:00,6492,recommended_fee_fastestFee,2.0,2.328014
2025-05-11 17:15:00,6493,recommended_fee_fastestFee,1.3333333333333333,3.2552543
2025-05-11 17:30:00,6494,recommended_fee_fastestFee,1.6666666666666667,3.1745558
2025-05-11 17:45:00,6495,recommended_fee_fastestFee,3.3333333333333335,2.509519
2025-05-11 18:00:00,6496,recommended_fee_fastestFee,2.6666666666666665,2.9843183
2025-05-11 18:15:00,6497,recommended_fee_fastestFee,2.6666666666666665,2.9078698
2025-05-11 18:30:00,6498,recommended_fee_fastestFee,1.0,2.9977145
2025-05-11 18:45:00,6499,recommended_fee_fastestFee,1.3333333333333333,2.6314101
2025-05-11 19:00:00,6500,recommended_fee_fastestFee,1.0,3.2221515
2025-05-11 19:15:00,6501,recommended_fee_fastestFee,2.3333333333333335,2.908606
2025-05-11 19:30:00,6502,recommended_fee_fastestFee,4.0,2.8589349
2025-05-11 19:45:00,6503,recommended_fee_fastestFee,4.0,3.300878
